week,City,Neighborhood,Product_id,SKU_id,Channel_id,Sales_count
1/25/2016,Boston,Back Bay,1,3,2,203
1/18/2016,Boston,Back Bay,1,3,2,202
1/11/2016,Boston,Back Bay,1,3,2,193
1/4/2016,Boston,Back Bay,1,3,2,202
12/28/2015,Boston,Back Bay,1,3,2,196
12/21/2015,Boston,Back Bay,1,3,2,194
12/14/2015,Boston,Back Bay,1,3,2,199
12/7/2015,Boston,Back Bay,1,3,2,200
11/30/2015,Boston,Back Bay,1,3,2,200
11/23/2015,Boston,Back Bay,1,3,2,202
11/16/2015,Boston,Back Bay,1,3,2,202
11/9/2015,Boston,Back Bay,1,3,2,197
11/2/2015,Boston,Back Bay,1,3,2,194
10/26/2015,Boston,Back Bay,1,3,2,206
10/19/2015,Boston,Back Bay,1,3,2,216
10/12/2015,Boston,Back Bay,1,3,2,222
10/5/2015,Boston,Back Bay,1,3,2,229
9/28/2015,Boston,Back Bay,1,3,2,248
9/21/2015,Boston,Back Bay,1,3,2,260
9/14/2015,Boston,Back Bay,1,3,2,274
9/7/2015,Boston,Back Bay,1,3,2,289
8/31/2015,Boston,Back Bay,1,3,2,290
8/24/2015,Boston,Back Bay,1,3,2,304
8/17/2015,Boston,Back Bay,1,3,2,323
8/10/2015,Boston,Back Bay,1,3,2,336
8/3/2015,Boston,Back Bay,1,3,2,367
7/27/2015,Boston,Back Bay,1,3,2,395
7/20/2015,Boston,Back Bay,1,3,2,394
7/13/2015,Boston,Back Bay,1,3,2,391
7/6/2015,Boston,Back Bay,1,3,2,390
6/29/2015,Boston,Back Bay,1,3,2,587
6/22/2015,Boston,Back Bay,1,3,2,367
6/15/2015,Boston,Back Bay,1,3,2,352
6/8/2015,Boston,Back Bay,1,3,2,334
6/1/2015,Boston,Back Bay,1,3,2,331
5/23/2016,Boston,Charlestown,1,1,1,104
5/16/2016,Boston,Charlestown,1,1,1,71
5/9/2016,Boston,Charlestown,1,1,1,58
5/2/2016,Boston,Charlestown,1,1,1,37
4/25/2016,Boston,Charlestown,1,1,1,0
4/18/2016,Boston,Charlestown,1,1,1,0
4/11/2016,Boston,Charlestown,1,1,1,0
4/4/2016,Boston,Charlestown,1,1,1,0
3/28/2016,Boston,Charlestown,1,1,1,0
3/21/2016,Boston,Charlestown,1,1,1,0
3/14/2016,Boston,Charlestown,1,1,1,0
3/7/2016,Boston,Charlestown,1,1,1,0
2/29/2016,Boston,Charlestown,1,1,1,0
2/22/2016,Boston,Charlestown,1,1,1,0
2/15/2016,Boston,Charlestown,1,1,1,0
2/8/2016,Boston,Charlestown,1,1,1,0
2/1/2016,Boston,Charlestown,1,1,1,0
1/25/2016,Boston,Charlestown,1,1,1,0
1/18/2016,Boston,Charlestown,1,1,1,0
1/11/2016,Boston,Charlestown,1,1,1,0
1/4/2016,Boston,Charlestown,1,1,1,0
12/28/2015,Boston,Charlestown,1,1,1,0
12/21/2015,Boston,Charlestown,1,1,1,0
12/14/2015,Boston,Charlestown,1,1,1,0
12/7/2015,Boston,Charlestown,1,1,1,0
11/30/2015,Boston,Charlestown,1,1,1,0
11/23/2015,Boston,Charlestown,1,1,1,0
11/16/2015,Boston,Charlestown,1,1,1,0
11/9/2015,Boston,Charlestown,1,1,1,0
11/2/2015,Boston,Charlestown,1,1,1,0
10/26/2015,Boston,Charlestown,1,1,1,0
10/19/2015,Boston,Charlestown,1,1,1,0
10/12/2015,Boston,Charlestown,1,1,1,0
10/5/2015,Boston,Charlestown,1,1,1,0
9/28/2015,Boston,Charlestown,1,1,1,0
9/21/2015,Boston,Charlestown,1,1,1,0
9/14/2015,Boston,Charlestown,1,1,1,40
9/7/2015,Boston,Charlestown,1,1,1,42
8/31/2015,Boston,Charlestown,1,1,1,107
8/24/2015,Boston,Charlestown,1,1,1,178
8/17/2015,Boston,Charlestown,1,1,1,199
8/10/2015,Boston,Charlestown,1,1,1,206
8/3/2015,Boston,Charlestown,1,1,1,209
7/27/2015,Boston,Charlestown,1,1,1,212
7/20/2015,Boston,Charlestown,1,1,1,172
7/13/2015,Boston,Charlestown,1,1,1,170
7/6/2015,Boston,Charlestown,1,1,1,171
6/29/2015,Boston,Charlestown,1,1,1,313
6/22/2015,Boston,Charlestown,1,1,1,177
6/15/2015,Boston,Charlestown,1,1,1,152
6/8/2015,Boston,Charlestown,1,1,1,137
6/1/2015,Boston,Charlestown,1,1,1,127
5/23/2016,Boston,Charlestown,1,1,2,349
5/16/2016,Boston,Charlestown,1,1,2,330
5/9/2016,Boston,Charlestown,1,1,2,329
5/2/2016,Boston,Charlestown,1,1,2,290
4/25/2016,Boston,Charlestown,1,1,2,288
4/18/2016,Boston,Charlestown,1,1,2,281
4/11/2016,Boston,Charlestown,1,1,2,267
4/4/2016,Boston,Charlestown,1,1,2,264
3/28/2016,Boston,Charlestown,1,1,2,267
3/21/2016,Boston,Charlestown,1,1,2,257
3/14/2016,Boston,Charlestown,1,1,2,256
3/7/2016,Boston,Charlestown,1,1,2,261
2/29/2016,Boston,Charlestown,1,1,2,248
2/22/2016,Boston,Charlestown,1,1,2,221
2/15/2016,Boston,Charlestown,1,1,2,212
2/8/2016,Boston,Charlestown,1,1,2,212
2/1/2016,Boston,Charlestown,1,1,2,216
1/25/2016,Boston,Charlestown,1,1,2,214
1/18/2016,Boston,Charlestown,1,1,2,208
1/11/2016,Boston,Charlestown,1,1,2,214
1/4/2016,Boston,Charlestown,1,1,2,215
12/28/2015,Boston,Charlestown,1,1,2,213
12/21/2015,Boston,Charlestown,1,1,2,211
12/14/2015,Boston,Charlestown,1,1,2,210
12/7/2015,Boston,Charlestown,1,1,2,216
11/30/2015,Boston,Charlestown,1,1,2,217
11/23/2015,Boston,Charlestown,1,1,2,215
11/16/2015,Boston,Charlestown,1,1,2,210
11/9/2015,Boston,Charlestown,1,1,2,217
11/2/2015,Boston,Charlestown,1,1,2,214
10/26/2015,Boston,Charlestown,1,1,2,220
10/19/2015,Boston,Charlestown,1,1,2,230
10/12/2015,Boston,Charlestown,1,1,2,247
10/5/2015,Boston,Charlestown,1,1,2,248
9/28/2015,Boston,Charlestown,1,1,2,264
9/21/2015,Boston,Charlestown,1,1,2,282
9/14/2015,Boston,Charlestown,1,1,2,295
9/7/2015,Boston,Charlestown,1,1,2,305
8/31/2015,Boston,Charlestown,1,1,2,318
8/24/2015,Boston,Charlestown,1,1,2,324
8/17/2015,Boston,Charlestown,1,1,2,349
8/10/2015,Boston,Charlestown,1,1,2,359
8/3/2015,Boston,Charlestown,1,1,2,394
7/27/2015,Boston,Charlestown,1,1,2,417
7/20/2015,Boston,Charlestown,1,1,2,424
7/13/2015,Boston,Charlestown,1,1,2,418
7/6/2015,Boston,Charlestown,1,1,2,419
6/29/2015,Boston,Charlestown,1,1,2,629
6/22/2015,Boston,Charlestown,1,1,2,395
6/15/2015,Boston,Charlestown,1,1,2,377
6/8/2015,Boston,Charlestown,1,1,2,364
6/1/2015,Boston,Charlestown,1,1,2,361
5/23/2016,Boston,Charlestown,1,2,1,261
5/16/2016,Boston,Charlestown,1,2,1,184
5/9/2016,Boston,Charlestown,1,2,1,131
5/2/2016,Boston,Charlestown,1,2,1,98
4/25/2016,Boston,Charlestown,1,2,1,0
4/18/2016,Boston,Charlestown,1,2,1,0
4/11/2016,Boston,Charlestown,1,2,1,0
4/4/2016,Boston,Charlestown,1,2,1,0
3/28/2016,Boston,Charlestown,1,2,1,0
3/21/2016,Boston,Charlestown,1,2,1,0
3/14/2016,Boston,Charlestown,1,2,1,0
3/7/2016,Boston,Charlestown,1,2,1,0
2/29/2016,Boston,Charlestown,1,2,1,0
2/22/2016,Boston,Charlestown,1,2,1,0
2/15/2016,Boston,Charlestown,1,2,1,0
2/8/2016,Boston,Charlestown,1,2,1,0
2/1/2016,Boston,Charlestown,1,2,1,0
1/25/2016,Boston,Charlestown,1,2,1,0
1/18/2016,Boston,Charlestown,1,2,1,0
1/11/2016,Boston,Charlestown,1,2,1,0
1/4/2016,Boston,Charlestown,1,2,1,0
12/28/2015,Boston,Charlestown,1,2,1,0
12/21/2015,Boston,Charlestown,1,2,1,0
12/14/2015,Boston,Charlestown,1,2,1,0
12/7/2015,Boston,Charlestown,1,2,1,0
11/30/2015,Boston,Charlestown,1,2,1,0
11/23/2015,Boston,Charlestown,1,2,1,0
11/16/2015,Boston,Charlestown,1,2,1,0
11/9/2015,Boston,Charlestown,1,2,1,0
11/2/2015,Boston,Charlestown,1,2,1,0
10/26/2015,Boston,Charlestown,1,2,1,0
10/19/2015,Boston,Charlestown,1,2,1,0
10/12/2015,Boston,Charlestown,1,2,1,0
10/5/2015,Boston,Charlestown,1,2,1,0
9/28/2015,Boston,Charlestown,1,2,1,0
9/21/2015,Boston,Charlestown,1,2,1,0
9/14/2015,Boston,Charlestown,1,2,1,97
9/7/2015,Boston,Charlestown,1,2,1,115
8/31/2015,Boston,Charlestown,1,2,1,283
8/24/2015,Boston,Charlestown,1,2,1,458
8/17/2015,Boston,Charlestown,1,2,1,517
8/10/2015,Boston,Charlestown,1,2,1,555
8/3/2015,Boston,Charlestown,1,2,1,546
7/27/2015,Boston,Charlestown,1,2,1,548
7/20/2015,Boston,Charlestown,1,2,1,456
7/13/2015,Boston,Charlestown,1,2,1,439
7/6/2015,Boston,Charlestown,1,2,1,457
6/29/2015,Boston,Charlestown,1,2,1,826
6/22/2015,Boston,Charlestown,1,2,1,462
6/15/2015,Boston,Charlestown,1,2,1,383
6/8/2015,Boston,Charlestown,1,2,1,372
6/1/2015,Boston,Charlestown,1,2,1,331
5/23/2016,Boston,Charlestown,1,2,2,263
5/16/2016,Boston,Charlestown,1,2,2,250
5/9/2016,Boston,Charlestown,1,2,2,246
5/2/2016,Boston,Charlestown,1,2,2,215
4/25/2016,Boston,Charlestown,1,2,2,219
4/18/2016,Boston,Charlestown,1,2,2,213
4/11/2016,Boston,Charlestown,1,2,2,210
4/4/2016,Boston,Charlestown,1,2,2,196
3/28/2016,Boston,Charlestown,1,2,2,196
3/21/2016,Boston,Charlestown,1,2,2,197
3/14/2016,Boston,Charlestown,1,2,2,192
3/7/2016,Boston,Charlestown,1,2,2,195
2/29/2016,Boston,Charlestown,1,2,2,187
2/22/2016,Boston,Charlestown,1,2,2,169
2/15/2016,Boston,Charlestown,1,2,2,165
2/8/2016,Boston,Charlestown,1,2,2,162
2/1/2016,Boston,Charlestown,1,2,2,164
1/25/2016,Boston,Charlestown,1,2,2,163
1/18/2016,Boston,Charlestown,1,2,2,161
1/11/2016,Boston,Charlestown,1,2,2,157
1/4/2016,Boston,Charlestown,1,2,2,163
12/28/2015,Boston,Charlestown,1,2,2,163
12/21/2015,Boston,Charlestown,1,2,2,166
12/14/2015,Boston,Charlestown,1,2,2,161
12/7/2015,Boston,Charlestown,1,2,2,164
11/30/2015,Boston,Charlestown,1,2,2,158
11/23/2015,Boston,Charlestown,1,2,2,163
11/16/2015,Boston,Charlestown,1,2,2,163
11/9/2015,Boston,Charlestown,1,2,2,161
11/2/2015,Boston,Charlestown,1,2,2,166
10/26/2015,Boston,Charlestown,1,2,2,165
10/19/2015,Boston,Charlestown,1,2,2,179
10/12/2015,Boston,Charlestown,1,2,2,180
10/5/2015,Boston,Charlestown,1,2,2,186
9/28/2015,Boston,Charlestown,1,2,2,197
9/21/2015,Boston,Charlestown,1,2,2,216
9/14/2015,Boston,Charlestown,1,2,2,225
9/7/2015,Boston,Charlestown,1,2,2,229
8/31/2015,Boston,Charlestown,1,2,2,232
8/24/2015,Boston,Charlestown,1,2,2,248
8/17/2015,Boston,Charlestown,1,2,2,267
8/10/2015,Boston,Charlestown,1,2,2,268
8/3/2015,Boston,Charlestown,1,2,2,292
7/27/2015,Boston,Charlestown,1,2,2,321
7/20/2015,Boston,Charlestown,1,2,2,322
7/13/2015,Boston,Charlestown,1,2,2,318
7/6/2015,Boston,Charlestown,1,2,2,319
6/29/2015,Boston,Charlestown,1,2,2,474
6/22/2015,Boston,Charlestown,1,2,2,296
6/15/2015,Boston,Charlestown,1,2,2,280
6/8/2015,Boston,Charlestown,1,2,2,276
6/1/2015,Boston,Charlestown,1,2,2,266
5/23/2016,Boston,Charlestown,1,3,1,169
5/16/2016,Boston,Charlestown,1,3,1,125
5/9/2016,Boston,Charlestown,1,3,1,86
5/2/2016,Boston,Charlestown,1,3,1,61
4/25/2016,Boston,Charlestown,1,3,1,0
4/18/2016,Boston,Charlestown,1,3,1,0
4/11/2016,Boston,Charlestown,1,3,1,0
4/4/2016,Boston,Charlestown,1,3,1,0
3/28/2016,Boston,Charlestown,1,3,1,0
3/21/2016,Boston,Charlestown,1,3,1,0
3/14/2016,Boston,Charlestown,1,3,1,0
3/7/2016,Boston,Charlestown,1,3,1,0
2/29/2016,Boston,Charlestown,1,3,1,0
2/22/2016,Boston,Charlestown,1,3,1,0
2/15/2016,Boston,Charlestown,1,3,1,0
2/8/2016,Boston,Charlestown,1,3,1,0
2/1/2016,Boston,Charlestown,1,3,1,0
1/25/2016,Boston,Charlestown,1,3,1,0
1/18/2016,Boston,Charlestown,1,3,1,0
1/11/2016,Boston,Charlestown,1,3,1,0
1/4/2016,Boston,Charlestown,1,3,1,0
12/28/2015,Boston,Charlestown,1,3,1,0
12/21/2015,Boston,Charlestown,1,3,1,0
12/14/2015,Boston,Charlestown,1,3,1,0
12/7/2015,Boston,Charlestown,1,3,1,0
11/30/2015,Boston,Charlestown,1,3,1,0
11/23/2015,Boston,Charlestown,1,3,1,0
11/16/2015,Boston,Charlestown,1,3,1,0
11/9/2015,Boston,Charlestown,1,3,1,0
11/2/2015,Boston,Charlestown,1,3,1,0
10/26/2015,Boston,Charlestown,1,3,1,0
10/19/2015,Boston,Charlestown,1,3,1,0
10/12/2015,Boston,Charlestown,1,3,1,0
10/5/2015,Boston,Charlestown,1,3,1,0
9/28/2015,Boston,Charlestown,1,3,1,0
9/21/2015,Boston,Charlestown,1,3,1,0
9/14/2015,Boston,Charlestown,1,3,1,65
9/7/2015,Boston,Charlestown,1,3,1,70
8/31/2015,Boston,Charlestown,1,3,1,180
8/24/2015,Boston,Charlestown,1,3,1,296
8/17/2015,Boston,Charlestown,1,3,1,331
8/10/2015,Boston,Charlestown,1,3,1,347
8/3/2015,Boston,Charlestown,1,3,1,346
7/27/2015,Boston,Charlestown,1,3,1,346
7/20/2015,Boston,Charlestown,1,3,1,289
7/13/2015,Boston,Charlestown,1,3,1,284
7/6/2015,Boston,Charlestown,1,3,1,298
6/29/2015,Boston,Charlestown,1,3,1,523
6/22/2015,Boston,Charlestown,1,3,1,291
6/15/2015,Boston,Charlestown,1,3,1,246
6/8/2015,Boston,Charlestown,1,3,1,237
6/1/2015,Boston,Charlestown,1,3,1,209
5/23/2016,Boston,Charlestown,1,3,2,329
5/16/2016,Boston,Charlestown,1,3,2,301
5/9/2016,Boston,Charlestown,1,3,2,304
5/2/2016,Boston,Charlestown,1,3,2,267
4/25/2016,Boston,Charlestown,1,3,2,268
4/18/2016,Boston,Charlestown,1,3,2,262
4/11/2016,Boston,Charlestown,1,3,2,251
4/4/2016,Boston,Charlestown,1,3,2,246
3/28/2016,Boston,Charlestown,1,3,2,243
3/21/2016,Boston,Charlestown,1,3,2,239
3/14/2016,Boston,Charlestown,1,3,2,237
3/7/2016,Boston,Charlestown,1,3,2,234
2/29/2016,Boston,Charlestown,1,3,2,231
2/22/2016,Boston,Charlestown,1,3,2,204
2/15/2016,Boston,Charlestown,1,3,2,196
2/8/2016,Boston,Charlestown,1,3,2,201
2/1/2016,Boston,Charlestown,1,3,2,194
1/25/2016,Boston,Charlestown,1,3,2,203
1/18/2016,Boston,Charlestown,1,3,2,202
1/11/2016,Boston,Charlestown,1,3,2,199
1/4/2016,Boston,Charlestown,1,3,2,201
12/28/2015,Boston,Charlestown,1,3,2,194
12/21/2015,Boston,Charlestown,1,3,2,196
12/14/2015,Boston,Charlestown,1,3,2,195
12/7/2015,Boston,Charlestown,1,3,2,195
11/30/2015,Boston,Charlestown,1,3,2,195
11/23/2015,Boston,Charlestown,1,3,2,200
11/16/2015,Boston,Charlestown,1,3,2,199
11/9/2015,Boston,Charlestown,1,3,2,200
11/2/2015,Boston,Charlestown,1,3,2,199
10/26/2015,Boston,Charlestown,1,3,2,204
10/19/2015,Boston,Charlestown,1,3,2,216
10/12/2015,Boston,Charlestown,1,3,2,230
10/5/2015,Boston,Charlestown,1,3,2,233
9/28/2015,Boston,Charlestown,1,3,2,250
9/21/2015,Boston,Charlestown,1,3,2,267
9/14/2015,Boston,Charlestown,1,3,2,273
9/7/2015,Boston,Charlestown,1,3,2,284
8/31/2015,Boston,Charlestown,1,3,2,294
8/24/2015,Boston,Charlestown,1,3,2,297
8/17/2015,Boston,Charlestown,1,3,2,320
8/10/2015,Boston,Charlestown,1,3,2,333
8/3/2015,Boston,Charlestown,1,3,2,358
7/27/2015,Boston,Charlestown,1,3,2,392
7/20/2015,Boston,Charlestown,1,3,2,390
7/13/2015,Boston,Charlestown,1,3,2,387
7/6/2015,Boston,Charlestown,1,3,2,395
6/29/2015,Boston,Charlestown,1,3,2,585
6/22/2015,Boston,Charlestown,1,3,2,367
6/15/2015,Boston,Charlestown,1,3,2,351
6/8/2015,Boston,Charlestown,1,3,2,337
6/1/2015,Boston,Charlestown,1,3,2,333
5/23/2016,Boston,Downtown,1,1,1,104
5/16/2016,Boston,Downtown,1,1,1,72
5/9/2016,Boston,Downtown,1,1,1,51
5/2/2016,Boston,Downtown,1,1,1,41
4/25/2016,Boston,Downtown,1,1,1,0
4/18/2016,Boston,Downtown,1,1,1,0
4/11/2016,Boston,Downtown,1,1,1,0
4/4/2016,Boston,Downtown,1,1,1,0
3/28/2016,Boston,Downtown,1,1,1,0
3/21/2016,Boston,Downtown,1,1,1,0
3/14/2016,Boston,Downtown,1,1,1,0
3/7/2016,Boston,Downtown,1,1,1,0
2/29/2016,Boston,Downtown,1,1,1,0
2/22/2016,Boston,Downtown,1,1,1,0
2/15/2016,Boston,Downtown,1,1,1,0
2/8/2016,Boston,Downtown,1,1,1,0
2/1/2016,Boston,Downtown,1,1,1,0
1/25/2016,Boston,Downtown,1,1,1,0
1/18/2016,Boston,Downtown,1,1,1,0
1/11/2016,Boston,Downtown,1,1,1,0
1/4/2016,Boston,Downtown,1,1,1,0
12/28/2015,Boston,Downtown,1,1,1,0
12/21/2015,Boston,Downtown,1,1,1,0
12/14/2015,Boston,Downtown,1,1,1,0
12/7/2015,Boston,Downtown,1,1,1,0
11/30/2015,Boston,Downtown,1,1,1,0
11/23/2015,Boston,Downtown,1,1,1,0
11/16/2015,Boston,Downtown,1,1,1,0
11/9/2015,Boston,Downtown,1,1,1,0
11/2/2015,Boston,Downtown,1,1,1,0
10/26/2015,Boston,Downtown,1,1,1,0
10/19/2015,Boston,Downtown,1,1,1,0
10/12/2015,Boston,Downtown,1,1,1,0
10/5/2015,Boston,Downtown,1,1,1,0
9/28/2015,Boston,Downtown,1,1,1,0
9/21/2015,Boston,Downtown,1,1,1,0
9/14/2015,Boston,Downtown,1,1,1,42
9/7/2015,Boston,Downtown,1,1,1,49
8/31/2015,Boston,Downtown,1,1,1,104
8/24/2015,Boston,Downtown,1,1,1,177
8/17/2015,Boston,Downtown,1,1,1,193
8/10/2015,Boston,Downtown,1,1,1,210
8/3/2015,Boston,Downtown,1,1,1,212
7/27/2015,Boston,Downtown,1,1,1,212
7/20/2015,Boston,Downtown,1,1,1,173
7/13/2015,Boston,Downtown,1,1,1,164
7/6/2015,Boston,Downtown,1,1,1,173
6/29/2015,Boston,Downtown,1,1,1,313
6/22/2015,Boston,Downtown,1,1,1,173
6/15/2015,Boston,Downtown,1,1,1,146
6/8/2015,Boston,Downtown,1,1,1,139
6/1/2015,Boston,Downtown,1,1,1,122
5/23/2016,Boston,Downtown,1,1,2,354
5/16/2016,Boston,Downtown,1,1,2,331
5/9/2016,Boston,Downtown,1,1,2,327
5/2/2016,Boston,Downtown,1,1,2,289
4/25/2016,Boston,Downtown,1,1,2,291
4/18/2016,Boston,Downtown,1,1,2,278
4/11/2016,Boston,Downtown,1,1,2,274
4/4/2016,Boston,Downtown,1,1,2,261
3/28/2016,Boston,Downtown,1,1,2,262
3/21/2016,Boston,Downtown,1,1,2,263
3/14/2016,Boston,Downtown,1,1,2,256
3/7/2016,Boston,Downtown,1,1,2,256
2/29/2016,Boston,Downtown,1,1,2,246
2/22/2016,Boston,Downtown,1,1,2,222
2/15/2016,Boston,Downtown,1,1,2,210
2/8/2016,Boston,Downtown,1,1,2,214
2/1/2016,Boston,Downtown,1,1,2,208
1/25/2016,Boston,Downtown,1,1,2,212
1/18/2016,Boston,Downtown,1,1,2,214
1/11/2016,Boston,Downtown,1,1,2,215
1/4/2016,Boston,Downtown,1,1,2,217
12/28/2015,Boston,Downtown,1,1,2,215
12/21/2015,Boston,Downtown,1,1,2,209
12/14/2015,Boston,Downtown,1,1,2,210
12/7/2015,Boston,Downtown,1,1,2,214
11/30/2015,Boston,Downtown,1,1,2,215
11/23/2015,Boston,Downtown,1,1,2,210
11/16/2015,Boston,Downtown,1,1,2,218
11/9/2015,Boston,Downtown,1,1,2,209
11/2/2015,Boston,Downtown,1,1,2,214
10/26/2015,Boston,Downtown,1,1,2,220
10/19/2015,Boston,Downtown,1,1,2,231
10/12/2015,Boston,Downtown,1,1,2,246
10/5/2015,Boston,Downtown,1,1,2,248
9/28/2015,Boston,Downtown,1,1,2,264
9/21/2015,Boston,Downtown,1,1,2,279
9/14/2015,Boston,Downtown,1,1,2,297
9/7/2015,Boston,Downtown,1,1,2,304
8/31/2015,Boston,Downtown,1,1,2,313
8/24/2015,Boston,Downtown,1,1,2,320
8/17/2015,Boston,Downtown,1,1,2,348
8/10/2015,Boston,Downtown,1,1,2,356
8/3/2015,Boston,Downtown,1,1,2,387
7/27/2015,Boston,Downtown,1,1,2,421
7/20/2015,Boston,Downtown,1,1,2,418
7/13/2015,Boston,Downtown,1,1,2,425
7/6/2015,Boston,Downtown,1,1,2,417
6/29/2015,Boston,Downtown,1,1,2,633
6/22/2015,Boston,Downtown,1,1,2,385
6/15/2015,Boston,Downtown,1,1,2,374
6/8/2015,Boston,Downtown,1,1,2,360
6/1/2015,Boston,Downtown,1,1,2,359
5/23/2016,Boston,Downtown,1,2,1,256
5/16/2016,Boston,Downtown,1,2,1,183
5/9/2016,Boston,Downtown,1,2,1,135
5/2/2016,Boston,Downtown,1,2,1,91
4/25/2016,Boston,Downtown,1,2,1,0
4/18/2016,Boston,Downtown,1,2,1,0
4/11/2016,Boston,Downtown,1,2,1,0
4/4/2016,Boston,Downtown,1,2,1,0
3/28/2016,Boston,Downtown,1,2,1,0
3/21/2016,Boston,Downtown,1,2,1,0
3/14/2016,Boston,Downtown,1,2,1,0
3/7/2016,Boston,Downtown,1,2,1,0
2/29/2016,Boston,Downtown,1,2,1,0
2/22/2016,Boston,Downtown,1,2,1,0
2/15/2016,Boston,Downtown,1,2,1,0
2/8/2016,Boston,Downtown,1,2,1,0
2/1/2016,Boston,Downtown,1,2,1,0
1/25/2016,Boston,Downtown,1,2,1,0
1/18/2016,Boston,Downtown,1,2,1,0
1/11/2016,Boston,Downtown,1,2,1,0
1/4/2016,Boston,Downtown,1,2,1,0
12/28/2015,Boston,Downtown,1,2,1,0
12/21/2015,Boston,Downtown,1,2,1,0
12/14/2015,Boston,Downtown,1,2,1,0
12/7/2015,Boston,Downtown,1,2,1,0
11/30/2015,Boston,Downtown,1,2,1,0
11/23/2015,Boston,Downtown,1,2,1,0
11/16/2015,Boston,Downtown,1,2,1,0
11/9/2015,Boston,Downtown,1,2,1,0
11/2/2015,Boston,Downtown,1,2,1,0
10/26/2015,Boston,Downtown,1,2,1,0
10/19/2015,Boston,Downtown,1,2,1,0
10/12/2015,Boston,Downtown,1,2,1,0
10/5/2015,Boston,Downtown,1,2,1,0
9/28/2015,Boston,Downtown,1,2,1,0
9/21/2015,Boston,Downtown,1,2,1,0
9/14/2015,Boston,Downtown,1,2,1,97
9/7/2015,Boston,Downtown,1,2,1,118
8/31/2015,Boston,Downtown,1,2,1,278
8/24/2015,Boston,Downtown,1,2,1,458
8/17/2015,Boston,Downtown,1,2,1,519
8/10/2015,Boston,Downtown,1,2,1,547
8/3/2015,Boston,Downtown,1,2,1,549
7/27/2015,Boston,Downtown,1,2,1,547
7/20/2015,Boston,Downtown,1,2,1,463
7/13/2015,Boston,Downtown,1,2,1,446
7/6/2015,Boston,Downtown,1,2,1,459
6/29/2015,Boston,Downtown,1,2,1,823
6/22/2015,Boston,Downtown,1,2,1,455
6/15/2015,Boston,Downtown,1,2,1,383
6/8/2015,Boston,Downtown,1,2,1,366
6/1/2015,Boston,Downtown,1,2,1,331
5/23/2016,Boston,Downtown,1,2,2,268
5/16/2016,Boston,Downtown,1,2,2,251
5/9/2016,Boston,Downtown,1,2,2,240
5/2/2016,Boston,Downtown,1,2,2,225
4/25/2016,Boston,Downtown,1,2,2,214
4/18/2016,Boston,Downtown,1,2,2,215
4/11/2016,Boston,Downtown,1,2,2,207
4/4/2016,Boston,Downtown,1,2,2,205
3/28/2016,Boston,Downtown,1,2,2,201
3/21/2016,Boston,Downtown,1,2,2,195
3/14/2016,Boston,Downtown,1,2,2,194
3/7/2016,Boston,Downtown,1,2,2,192
2/29/2016,Boston,Downtown,1,2,2,188
2/22/2016,Boston,Downtown,1,2,2,174
2/15/2016,Boston,Downtown,1,2,2,165
2/8/2016,Boston,Downtown,1,2,2,157
2/1/2016,Boston,Downtown,1,2,2,161
1/25/2016,Boston,Downtown,1,2,2,157
1/18/2016,Boston,Downtown,1,2,2,165
1/11/2016,Boston,Downtown,1,2,2,163
1/4/2016,Boston,Downtown,1,2,2,163
12/28/2015,Boston,Downtown,1,2,2,162
12/21/2015,Boston,Downtown,1,2,2,164
12/14/2015,Boston,Downtown,1,2,2,156
12/7/2015,Boston,Downtown,1,2,2,163
11/30/2015,Boston,Downtown,1,2,2,157
11/23/2015,Boston,Downtown,1,2,2,160
11/16/2015,Boston,Downtown,1,2,2,159
11/9/2015,Boston,Downtown,1,2,2,157
11/2/2015,Boston,Downtown,1,2,2,162
10/26/2015,Boston,Downtown,1,2,2,165
10/19/2015,Boston,Downtown,1,2,2,174
10/12/2015,Boston,Downtown,1,2,2,181
10/5/2015,Boston,Downtown,1,2,2,193
9/28/2015,Boston,Downtown,1,2,2,198
9/21/2015,Boston,Downtown,1,2,2,217
9/14/2015,Boston,Downtown,1,2,2,220
9/7/2015,Boston,Downtown,1,2,2,235
8/31/2015,Boston,Downtown,1,2,2,236
8/24/2015,Boston,Downtown,1,2,2,247
8/17/2015,Boston,Downtown,1,2,2,262
8/10/2015,Boston,Downtown,1,2,2,268
8/3/2015,Boston,Downtown,1,2,2,295
7/27/2015,Boston,Downtown,1,2,2,318
7/20/2015,Boston,Downtown,1,2,2,318
7/13/2015,Boston,Downtown,1,2,2,320
7/6/2015,Boston,Downtown,1,2,2,320
6/29/2015,Boston,Downtown,1,2,2,475
6/22/2015,Boston,Downtown,1,2,2,298
6/15/2015,Boston,Downtown,1,2,2,287
6/8/2015,Boston,Downtown,1,2,2,280
6/1/2015,Boston,Downtown,1,2,2,266
5/23/2016,Boston,Downtown,1,3,1,169
5/16/2016,Boston,Downtown,1,3,1,125
5/9/2016,Boston,Downtown,1,3,1,89
5/2/2016,Boston,Downtown,1,3,1,66
4/25/2016,Boston,Downtown,1,3,1,0
4/18/2016,Boston,Downtown,1,3,1,0
4/11/2016,Boston,Downtown,1,3,1,0
4/4/2016,Boston,Downtown,1,3,1,0
3/28/2016,Boston,Downtown,1,3,1,0
3/21/2016,Boston,Downtown,1,3,1,0
3/14/2016,Boston,Downtown,1,3,1,0
3/7/2016,Boston,Downtown,1,3,1,0
